Therapeutic Class,Drug Name,Dosage Form,Status
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"GOODSENSE CLICKFINE SAFETY PEN NEEDLE/31G X 3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"GOODSENSE PEN NEEDLE/PENFINE CLASSIC/31G X 3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"GOODSENSE PEN NEEDLE/PENFINE CLASSIC/31G X 5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"GOODSENSE PEN NEEDLE/PENFINE CLASSIC/32G X 1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"GOODSENSE PEN NEEDLE/PENFINE CLASSIC/32G X 5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"HEALTHWISE MICRON PEN NEEDLES/32G X 5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHWISE MINI PEN NEEDLES 31GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHWISE PEN NEEDLES 29GX12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHWISE SHORT PEN NEEDLES 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"HEALTHWISE SHORT PEN NEEDLES/31G X 3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"HEALTHWISE SHORT PEN NEEDLES/31G X 5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHWISE UNIFINE PENTIPS PEN NEEDLES 32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHY ACCENTS UNIFINE PENTIPS PEN NEEDLES 29GX12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHY ACCENTS UNIFINE PENTIPS PEN NEEDLES 31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHY ACCENTS UNIFINE PENTIPS PEN NEEDLES 31GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHY ACCENTS UNIFINE PENTIPS PEN NEEDLES 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HEALTHY ACCENTS UNIFINE PENTIPS PEN NEEDLES 32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"H-E-B IN CONTROL PEN NEEDLE 31GX3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,H-E-B IN CONTROL PEN NEEDLES 31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,H-E-B IN CONTROL PEN NEEDLES 31GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,H-E-B IN CONTROL PEN NEEDLES 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,H-E-B IN CONTROL PEN NEEDLES/NANO/32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"H-E-B IN CONTROL UNIFINEPENTIPS PLUS 31GX1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"H-E-B IN CONTROL UNIFINEPENTIPS PLUS 31GX3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"H-E-B IN CONTROL UNIFINEPENTIPS PLUS 31GX5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,H-E-B IN CONTROL UNIFINEPENTIPS PLUS 31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,H-E-B IN CONTROL UNIFINEPENTIPS PLUS 32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"H-E-B IN CONTROL UNIFINEPENTIPS PLUS 32GX5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"H-E-B IN CONTROL UNIFINEPENTIPS PLUS 33GX5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,H-E-B INCONTROL PEN NEEDLES 29GX12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"HM ULTICARE MINI PEN NEEDLES/31G X 5MM (3/16"")",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,HM ULTICARE SHORT PEN NEEDLES 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INCONTROL ULTICARE MINI PEN NEEDLES/31G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INCONTROL ULTICARE MINI PEN NEEDLES/31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INCONTROL ULTICARE MINI PEN NEEDLES/32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN 29G X 12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN 31G X 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN 31G X 8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN 32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN 33GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN PEN NEEDLES 32G X4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN SENSITIVE 32GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN SENSITIVE 32GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN ULTRAFIN 30GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN ULTRAFIN 31GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,INSUPEN ULTRAFIN 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,KROGER PEN NEEDLES 29G X12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,KROGER PEN NEEDLES 31G X8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"KROGER PEN NEEDLES 31GX1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"KROGER PEN NEEDLES/31G X1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"KROGER PEN NEEDLES/31G X3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"KROGER PEN NEEDLES/31G X5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"KROGER PEN NEEDLES/32G X5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"KROGER PEN NEEDLES/33G X5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"LEADER UNIFINE PENTIPS PLUS/MINI/31GX3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"LEADER UNIFINE PENTIPS PLUS/SHORT/31GX5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"LEADER UNIFINE PENTIPS/MINI/31GX3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"LEADER UNIFINE PENTIPS/NANO/32GX5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"LEADER UNIFINE PENTIPS/PLUS/32GX5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,LITETOUCH INSULIN PEN NEEDLES/32G X 4MM/MINI,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,LITETOUCH PEN NEEDLES 29GX12.7MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,LITETOUCH PEN NEEDLES 31G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,LITETOUCH PEN NEEDLES 31G X 6MM/ULTRA SHORT,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,LITETOUCH PEN NEEDLES 31GX8MM SHORT,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"LITETOUCH PEN NEEDLES/31G X 3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,LITETOUCH PEN NEEDLES/31G X 5MM/MINI,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,LITETOUCH PEN NEEDLES/31G X 8MM/SHORT,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MARATHON MEDICAL PENTIPS29GX12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MARATHON MEDICAL PENTIPS31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MARATHON MEDICAL PENTIPS31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MARATHON MEDICAL PENTIPS32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"MAXICOMFORT II PEN NEEDLES/31G X 1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"MAXI-COMFORT SAFETY PEN NEEDLE/29G X 3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"MAXI-COMFORT SAFETY PEN NEEDLE/29G X 5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MEDICINE SHOPPE PEN NEEDLES 29G X 12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MEDICINE SHOPPE PEN NEEDLES 31G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MEDICINE SHOPPE PEN NEEDLES 31G X 8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MEIJER PEN NEEDLES 29G X12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MEIJER PEN NEEDLES 31G X6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MEIJER PEN NEEDLES 31G X8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MICRODOT PEN NEEDLE/31G X 6 MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MICRODOT PEN NEEDLE/32G X 4 MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,MICRODOT PEN NEEDLE/33G X 4 MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"MM PEN NEEDLES 31G X 1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"MM PEN NEEDLES 31G X 3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"MM PEN NEEDLES 31G X 5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"MM PEN NEEDLES 32G X 5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,NOVOFINE AUTOCOVER PEN NEEDLE 30G X 8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,NOVOFINE PEN NEEDLE 32G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,NOVOFINE PLUS PEN NEEDLE32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,NOVOTWIST PEN NEEDLE 32GX 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PC UNIFINE PENTIPS 29G X1/2""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PC UNIFINE PENTIPS 31G X5MM MINI,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PC UNIFINE PENTIPS 31G X6MM ULTRA SHORT,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PC UNIFINE PENTIPS 31G X8MM SHORT,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLE/5-BEVEL TIP/32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 29G X 12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 29GX12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 30GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 30GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES 31G X 3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 31G X 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 31G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 31G X 8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES 31GX5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES 31GX6MM (1/4"")",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES 31GX8MM (5/16"")",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 32G X 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 32G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES 32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES 33G X 5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES/29G X 1/2""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES/31G X 1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES/31G X 3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES/31G X 5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PEN NEEDLES/31G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PEN NEEDLES/32G X 5/32""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 29G X 12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 29GX12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 31G X 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 31G X 8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 31GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS 32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS GENERIC PEN NEEDLES 29GX12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS GENERIC PEN NEEDLES 31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS GENERIC PEN NEEDLES 31GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS GENERIC PEN NEEDLES 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS GENERIC PEN NEEDLES 32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PENTIPS GENERIC PEN NEEDLES 32GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PIP PEN NEEDLES 31G X 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PIP PEN NEEDLES 32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PREFERRED PLUS UNIFINE PENTIPS 29G X 12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PREFERRED PLUS UNIFINE PENTIPS 31G X 6MM ULTRA SHORT,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PREFERRED PLUS UNIFINE PENTIPS 31G X 8MM SHORT,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PREFERRED PLUS UNIFINE PENTIPS 32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PREFERRED PLUS UNIFINE PENTIPS/MINI/31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PREVENT DROPSAFE SAFETY PEN NEEDLES 31GX1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PREVENT DROPSAFE SAFETY PEN NEEDLES 31GX5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PREVENT SAFETY PEN NEEDLES 31GX1/4""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"PREVENT SAFETY PEN NEEDLES 31GX5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PRO COMFORT PEN NEEDLES/31G X 8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PRO COMFORT PEN NEEDLES/32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PRO COMFORT PEN NEEDLES/32G X 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PRO COMFORT PEN NEEDLES/32G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PURE COMFORT PEN NEEDLE 32G X6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PURE COMFORT PEN NEEDLE 32G X8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PURE COMFORT PEN NEEDLE/32G X 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PURE COMFORT PEN NEEDLE/32G X4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PURE COMFORT SAFETY PEN NEEDLE 31G X 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PURE COMFORT SAFETY PEN NEEDLE 31G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PURE COMFORT SAFETY PEN NEEDLE 32G X 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PX EXTRA SHORT PEN NEEDLES 31GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PX MINI PEN NEEDLES 31GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PX PEN NEEDLE 29GX12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PX PEN NEEDLE 31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,PX SHORTLENGTH PEN NEEDLES/31GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QC PEN NEEDLES 29G X 12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QC PEN NEEDLES 31G X 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QC PEN NEEDLES 31G X 8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QC UNIFINE PENTIPS 32GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 31GX4MM/SAFETY,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 31GX5MM/SAFETY,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 32GX4MM,MISC,None  NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 32GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 32GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 32GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 33GX4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 33GX5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 33GX6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,QUICK TOUCH INSULIN PEN NEEDLE 33GX8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"RA PEN NEEDLES 31G X 5MM3/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,"RA PEN NEEDLES 31G X 8MM5/16""",MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,RAYA SURE PEN NEEDLE 29GX 12MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,RAYA SURE PEN NEEDLE 31GX 4MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,RAYA SURE PEN NEEDLE 31GX 5MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,RAYA SURE PEN NEEDLE 31GX 6MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,RAYA SURE PEN NEEDLE 31GX 8MM,MISC,NON_PREFERRED
GLUCOSE MONITORING SUPPLIES : INSULIN PEN NEEDLES,RELION MINI PEN NEEDLES 31GX6MM,MISC,NON_PREFERRED
