Therapeutic Category,Brand Name,Generic Name,Min Age,Max Age,PA Required
"PSEUDOBULBAR AFFECT (PBA) AGENTS, NMDA ANTAGONISTS",NUEDEXTA 20-10 MG CAPSULE,DEXTROMETHORPHAN HBR/QUINIDINE,18,999,No
SSRI AND 5HT1A PARTIAL AGONIST ANTIDEPRESSANTS,VILAZODONE HCL 10 MG TABLET,VILAZODONE HCL,18,999,No
SSRI AND 5HT1A PARTIAL AGONIST ANTIDEPRESSANTS,VILAZODONE HCL 20 MG TABLET,VILAZODONE HCL,18,999,No
SSRI AND 5HT1A PARTIAL AGONIST ANTIDEPRESSANTS,VILAZODONE HCL 40 MG TABLET,VILAZODONE HCL,18,999,No
NARCOLEPSY AND SLEEP DISORDER THERAPY AGENTS,ARMODAFINIL 150 MG TABLET,ARMODAFINIL,18,999,Error
NARCOLEPSY AND SLEEP DISORDER THERAPY AGENTS,ARMODAFINIL 200 MG TABLET,ARMODAFINIL,18,999,Error
NARCOLEPSY AND SLEEP DISORDER THERAPY AGENTS,ARMODAFINIL 250 MG TABLET,ARMODAFINIL,18,999,Error
NARCOLEPSY AND SLEEP DISORDER THERAPY AGENTS,ARMODAFINIL 50 MG TABLET,ARMODAFINIL,18,999,Error
NARCOLEPSY AND SLEEP DISORDER THERAPY AGENTS,MODAFINIL 100 MG TABLET,MODAFINIL,18,999,Error
NARCOLEPSY AND SLEEP DISORDER THERAPY AGENTS,MODAFINIL 200 MG TABLET,MODAFINIL,18,999,Error
"SSRI, SEROTONIN RECEPTOR MODULATOR ANTIDEPRESSANTS",TRINTELLIX 10 MG TABLET,VORTIOXETINE HYDROBROMIDE,18,999,Error
"SSRI, SEROTONIN RECEPTOR MODULATOR ANTIDEPRESSANTS",TRINTELLIX 20 MG TABLET,VORTIOXETINE HYDROBROMIDE,18,999,Error
"SSRI, SEROTONIN RECEPTOR MODULATOR ANTIDEPRESSANTS",TRINTELLIX 5 MG TABLET,VORTIOXETINE HYDROBROMIDE,18,999,Error
"ANTIPSYCHOTIC-ATYPICAL,D3/D2 PARTIAL AG-5HT MIXED",VRAYLAR 1.5 MG CAPSULE,CARIPRAZINE HCL,18,999,Error
"ANTIPSYCHOTIC-ATYPICAL,D3/D2 PARTIAL AG-5HT MIXED",VRAYLAR 3 MG CAPSULE,CARIPRAZINE HCL,18,999,Error
"ANTIPSYCHOTIC-ATYPICAL,D3/D2 PARTIAL AG-5HT MIXED",VRAYLAR 4.5 MG CAPSULE,CARIPRAZINE HCL,18,999,Error
"ANTIPSYCHOTIC-ATYPICAL,D3/D2 PARTIAL AG-5HT MIXED",VRAYLAR 6 MG CAPSULE,CARIPRAZINE HCL,18,999,Error
PARASYMPATHETIC AGENTS,BETHANECHOL 10 MG TABLET,BETHANECHOL CHLORIDE,0,999,No
PARASYMPATHETIC AGENTS,BETHANECHOL 25 MG TABLET,BETHANECHOL CHLORIDE,0,999,No
PARASYMPATHETIC AGENTS,BETHANECHOL 5 MG TABLET,BETHANECHOL CHLORIDE,0,999,No
PARASYMPATHETIC AGENTS,BETHANECHOL 50 MG TABLET,BETHANECHOL CHLORIDE,0,999,No
PARASYMPATHETIC AGENTS,PILOCARPINE HCL 5 MG TABLET,PILOCARPINE HCL,0,999,No
PARASYMPATHETIC AGENTS,PILOCARPINE HCL 7.5 MG TABLET,PILOCARPINE HCL,0,999,No
CHOLINESTERASE INHIBITORS,DONEPEZIL HCL 10 MG TABLET,DONEPEZIL HCL,18,999,No
CHOLINESTERASE INHIBITORS,DONEPEZIL HCL 5 MG TABLET,DONEPEZIL HCL,18,999,No
CHOLINESTERASE INHIBITORS,DONEPEZIL HCL ODT 10 MG TABLET,DONEPEZIL HCL,18,999,No
CHOLINESTERASE INHIBITORS,DONEPEZIL HCL ODT 5 MG TABLET,DONEPEZIL HCL,18,999,No
CHOLINESTERASE INHIBITORS,EXELON 13.3 MG/24HR PATCH,RIVASTIGMINE,18,999,No
CHOLINESTERASE INHIBITORS,EXELON 4.6 MG/24HR PATCH,RIVASTIGMINE,18,999,No
CHOLINESTERASE INHIBITORS,EXELON 9.5 MG/24HR PATCH,RIVASTIGMINE,18,999,No
CHOLINESTERASE INHIBITORS,GALANTAMINE HBR 12 MG TABLET,GALANTAMINE HBR,18,999,No
CHOLINESTERASE INHIBITORS,GALANTAMINE HBR 4 MG TABLET,GALANTAMINE HBR,18,999,No
CHOLINESTERASE INHIBITORS,GALANTAMINE HBR 8 MG TABLET,GALANTAMINE HBR,18,999,No
CHOLINESTERASE INHIBITORS,MESTINON 60 MG/5 ML SOLUTION,PYRIDOSTIGMINE BROMIDE,0,999,No
CHOLINESTERASE INHIBITORS,PYRIDOSTIGMINE 60 MG/5 ML CUP,PYRIDOSTIGMINE BROMIDE,0,999,No
CHOLINESTERASE INHIBITORS,PYRIDOSTIGMINE 60 MG/5 ML SOLN,PYRIDOSTIGMINE BROMIDE,0,999,No
CHOLINESTERASE INHIBITORS,PYRIDOSTIGMINE BR 30 MG TABLET,PYRIDOSTIGMINE BROMIDE,0,999,No
CHOLINESTERASE INHIBITORS,PYRIDOSTIGMINE BR 60 MG TABLET,PYRIDOSTIGMINE BROMIDE,0,999,No
CHOLINESTERASE INHIBITORS,PYRIDOSTIGMINE ER 180 MG TAB,PYRIDOSTIGMINE BROMIDE,0,999,No
CHOLINESTERASE INHIBITORS,RIVASTIGMINE 1.5 MG CAPSULE,RIVASTIGMINE TARTRATE,18,999,No
CHOLINESTERASE INHIBITORS,RIVASTIGMINE 3 MG CAPSULE,RIVASTIGMINE TARTRATE,18,999,No
CHOLINESTERASE INHIBITORS,RIVASTIGMINE 4.5 MG CAPSULE,RIVASTIGMINE TARTRATE,18,999,No
CHOLINESTERASE INHIBITORS,RIVASTIGMINE 6 MG CAPSULE,RIVASTIGMINE TARTRATE,18,999,No
BELLADONNA ALKALOIDS,HYOSCYAMINE 0.125 MG ODT,HYOSCYAMINE SULFATE,0,999,No
BELLADONNA ALKALOIDS,HYOSCYAMINE 0.125 MG TAB SL,HYOSCYAMINE SULFATE,0,999,No
BELLADONNA ALKALOIDS,HYOSCYAMINE 0.125 MG/5 ML ELIX,HYOSCYAMINE SULFATE,0,999,No
BELLADONNA ALKALOIDS,HYOSCYAMINE ER 0.375 MG TAB,HYOSCYAMINE SULFATE,0,999,No
BELLADONNA ALKALOIDS,HYOSCYAMINE SULF 0.125 MG TAB,HYOSCYAMINE SULFATE,0,999,No
"ANTICHOLINERGICS,QUATERNARY AMMONIUM",GLYCOPYRROLATE 1 MG TABLET,GLYCOPYRROLATE,0,999,No
"ANTICHOLINERGICS,QUATERNARY AMMONIUM",GLYCOPYRROLATE 1 MG/5 ML SOLN,GLYCOPYRROLATE,3,16,No
"ANTICHOLINERGICS,QUATERNARY AMMONIUM",GLYCOPYRROLATE 2 MG TABLET,GLYCOPYRROLATE,0,999,No
ANTICHOLINERGICS/ANTISPASMODICS,DICYCLOMINE 10 MG CAPSULE,DICYCLOMINE HCL,0,999,No
ANTICHOLINERGICS/ANTISPASMODICS,DICYCLOMINE 10 MG/5 ML SOLN,DICYCLOMINE HCL,0,999,No
ANTICHOLINERGICS/ANTISPASMODICS,DICYCLOMINE 20 MG TABLET,DICYCLOMINE HCL,0,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 14 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 2 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 2 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 2 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 21 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 4 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 4 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 4 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",FT NICOTINE 7 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GNP NICOTINE 2 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GNP NICOTINE 2 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GNP NICOTINE 2 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GNP NICOTINE 21 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GNP NICOTINE 4 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GNP NICOTINE 4 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GNP NICOTINE 4 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GS NICOTINE 2 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GS NICOTINE 2 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GS NICOTINE 4 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",GS NICOTINE 4 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",HM NICOTINE 14 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",HM NICOTINE 2 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",HM NICOTINE 2 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",HM NICOTINE 21 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",HM NICOTINE 4 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 14 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 2 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 2 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 2 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 21 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 4 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 4 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 4 MG MINI LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE 7 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",NICOTINE TRANSDERMAL SYSTEM,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",SM NICOTINE 14 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",SM NICOTINE 2 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",SM NICOTINE 2 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",SM NICOTINE 21 MG/24HR PATCH,NICOTINE,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",SM NICOTINE 4 MG CHEWING GUM,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",SM NICOTINE 4 MG LOZENGE,NICOTINE POLACRILEX,18,999,No
"SMOKING DETERRENT AGENTS (GANGLIONIC STIM,OTHERS)",SM NICOTINE 7 MG/24HR PATCH,NICOTINE,18,999,No
SMOKING DETERRENT-NICOTINIC RECEPT.PARTIAL AGONIST,CHANTIX 0.5 MG TABLET,VARENICLINE TARTRATE,17,999,No
SMOKING DETERRENT-NICOTINIC RECEPT.PARTIAL AGONIST,CHANTIX 1 MG CONT MONTH BOX,VARENICLINE TARTRATE,17,999,No
SMOKING DETERRENT-NICOTINIC RECEPT.PARTIAL AGONIST,CHANTIX 1 MG TABLET,VARENICLINE TARTRATE,17,999,No
SMOKING DETERRENT-NICOTINIC RECEPT.PARTIAL AGONIST,CHANTIX STARTING MONTH BOX,VARENICLINE TARTRATE,17,999,No
SMOKING DETERRENT-NICOTINIC RECEPT.PARTIAL AGONIST,VARENICLINE 0.5 MG TABLET,VARENICLINE TARTRATE,17,999,No
SMOKING DETERRENT-NICOTINIC RECEPT.PARTIAL AGONIST,VARENICLINE 1 MG CONT MONTH BX,VARENICLINE TARTRATE,17,999,No
SMOKING DETERRENT-NICOTINIC RECEPT.PARTIAL AGONIST,VARENICLINE 1 MG TABLET,VARENICLINE TARTRATE,17,999,No
SMOKING DETERRENT-NICOTINIC RECEPT.PARTIAL AGONIST,VARENICLINE STARTING MONTH BOX,VARENICLINE TARTRATE,17,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",ADDERALL XR 10 MG CAPSULE,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",ADDERALL XR 15 MG CAPSULE,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",ADDERALL XR 20 MG CAPSULE,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",ADDERALL XR 25 MG CAPSULE,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",ADDERALL XR 30 MG CAPSULE,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",ADDERALL XR 5 MG CAPSULE,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHET ER 10 MG CAP,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHET ER 15 MG CAP,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHET ER 20 MG CAP,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHET ER 25 MG CAP,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHET ER 30 MG CAP,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHET ER 5 MG CAP,DEXTROAMPHETAMINE/AMPHETAMINE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHETAM 12.5 MG TAB,DEXTROAMPHETAMINE/AMPHETAMINE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHETAM 7.5 MG TAB,DEXTROAMPHETAMINE/AMPHETAMINE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHETAMIN 10 MG TAB,DEXTROAMPHETAMINE/AMPHETAMINE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHETAMIN 15 MG TAB,DEXTROAMPHETAMINE/AMPHETAMINE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHETAMIN 20 MG TAB,DEXTROAMPHETAMINE/AMPHETAMINE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHETAMIN 30 MG TAB,DEXTROAMPHETAMINE/AMPHETAMINE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMP-AMPHETAMINE 5 MG TAB,DEXTROAMPHETAMINE/AMPHETAMINE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMPHETAMINE 10 MG TAB,DEXTROAMPHETAMINE SULFATE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",DEXTROAMPHETAMINE 5 MG TAB,DEXTROAMPHETAMINE SULFATE,3,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",VYVANSE 10 MG CAPSULE,LISDEXAMFETAMINE DIMESYLATE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",VYVANSE 20 MG CAPSULE,LISDEXAMFETAMINE DIMESYLATE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",VYVANSE 30 MG CAPSULE,LISDEXAMFETAMINE DIMESYLATE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",VYVANSE 40 MG CAPSULE,LISDEXAMFETAMINE DIMESYLATE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",VYVANSE 50 MG CAPSULE,LISDEXAMFETAMINE DIMESYLATE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",VYVANSE 60 MG CAPSULE,LISDEXAMFETAMINE DIMESYLATE,6,999,No
"ADRENERGICS, AROMATIC, NON-CATECHOLAMINE",VYVANSE 70 MG CAPSULE,LISDEXAMFETAMINE DIMESYLATE,6,999,No
BETA-ADRENERGIC AGENTS,ALBUTEROL SULF 2 MG/5 ML SYRUP,ALBUTEROL SULFATE,0,999,No
BETA-ADRENERGIC AGENTS,TERBUTALINE SULF 1 MG/ML VIAL,TERBUTALINE SULFATE,0,999,No
ANAPHYLAXIS THERAPY AGENTS,AUVI-Q 0.1 MG AUTO-INJECTOR,EPINEPHRINE,0,999,No
ANAPHYLAXIS THERAPY AGENTS,AUVI-Q 0.15 MG AUTO-INJECTOR,EPINEPHRINE,0,999,No
ANAPHYLAXIS THERAPY AGENTS,AUVI-Q 0.3 MG AUTO-INJECTOR,EPINEPHRINE,0,999,No
ANAPHYLAXIS THERAPY AGENTS,EPINEPHRINE 0.15 MG AUTO-INJCT,EPINEPHRINE,0,999,No
ANAPHYLAXIS THERAPY AGENTS,EPINEPHRINE 0.3 MG AUTO-INJECT,EPINEPHRINE,0,999,No
ANAPHYLAXIS THERAPY AGENTS,EPIPEN 2-PAK 0.3 MG AUTO-INJCT,EPINEPHRINE,0,999,No
ANAPHYLAXIS THERAPY AGENTS,EPIPEN JR 2-PAK 0.15 MG INJCTR,EPINEPHRINE,0,999,No
ADRENERGIC VASOPRESSOR AGENTS,MIDODRINE HCL 10 MG TABLET,MIDODRINE HCL,0,999,No
ADRENERGIC VASOPRESSOR AGENTS,MIDODRINE HCL 2.5 MG TABLET,MIDODRINE HCL,0,999,No
ADRENERGIC VASOPRESSOR AGENTS,MIDODRINE HCL 5 MG TABLET,MIDODRINE HCL,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,CARVEDILOL 12.5 MG TABLET,CARVEDILOL,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,CARVEDILOL 25 MG TABLET,CARVEDILOL,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,CARVEDILOL 3.125 MG TABLET,CARVEDILOL,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,CARVEDILOL 6.25 MG TABLET,CARVEDILOL,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,CARVEDILOL ER 10 MG CAPSULE,CARVEDILOL PHOSPHATE,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,CARVEDILOL ER 20 MG CAPSULE,CARVEDILOL PHOSPHATE,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,CARVEDILOL ER 40 MG CAPSULE,CARVEDILOL PHOSPHATE,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,CARVEDILOL ER 80 MG CAPSULE,CARVEDILOL PHOSPHATE,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,COREG CR 10 MG CAPSULE,CARVEDILOL PHOSPHATE,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,COREG CR 20 MG CAPSULE,CARVEDILOL PHOSPHATE,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,COREG CR 40 MG CAPSULE,CARVEDILOL PHOSPHATE,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,COREG CR 80 MG CAPSULE,CARVEDILOL PHOSPHATE,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,LABETALOL HCL 100 MG TABLET,LABETALOL HCL,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,LABETALOL HCL 200 MG TABLET,LABETALOL HCL,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,LABETALOL HCL 300 MG TABLET,LABETALOL HCL,0,999,No
ALPHA/BETA-ADRENERGIC BLOCKING AGENTS,LABETALOL HCL 400 MG TABLET,LABETALOL HCL,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,DOXAZOSIN MESYLATE 1 MG TAB,DOXAZOSIN MESYLATE,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,DOXAZOSIN MESYLATE 2 MG TAB,DOXAZOSIN MESYLATE,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,DOXAZOSIN MESYLATE 4 MG TAB,DOXAZOSIN MESYLATE,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,DOXAZOSIN MESYLATE 8 MG TAB,DOXAZOSIN MESYLATE,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,PRAZOSIN 1 MG CAPSULE,PRAZOSIN HCL,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,PRAZOSIN 2 MG CAPSULE,PRAZOSIN HCL,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,PRAZOSIN 5 MG CAPSULE,PRAZOSIN HCL,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,TERAZOSIN 1 MG CAPSULE,TERAZOSIN HCL,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,TERAZOSIN 10 MG CAPSULE,TERAZOSIN HCL,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,TERAZOSIN 2 MG CAPSULE,TERAZOSIN HCL,0,999,No
ALPHA-ADRENERGIC BLOCKING AGENTS,TERAZOSIN 5 MG CAPSULE,TERAZOSIN HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,ACEBUTOLOL 200 MG CAPSULE,ACEBUTOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,ACEBUTOLOL 400 MG CAPSULE,ACEBUTOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,ATENOLOL 100 MG TABLET,ATENOLOL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,ATENOLOL 25 MG TABLET,ATENOLOL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,ATENOLOL 50 MG TABLET,ATENOLOL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,BISOPROLOL FUMARATE 10 MG TAB,BISOPROLOL FUMARATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,BISOPROLOL FUMARATE 5 MG TAB,BISOPROLOL FUMARATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,METOPROLOL SUCC ER 100 MG TAB,METOPROLOL SUCCINATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,METOPROLOL SUCC ER 200 MG TAB,METOPROLOL SUCCINATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,METOPROLOL SUCC ER 25 MG TAB,METOPROLOL SUCCINATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,METOPROLOL SUCC ER 50 MG TAB,METOPROLOL SUCCINATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,METOPROLOL TARTRATE 100 MG TAB,METOPROLOL TARTRATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,METOPROLOL TARTRATE 25 MG TAB,METOPROLOL TARTRATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,METOPROLOL TARTRATE 50 MG TAB,METOPROLOL TARTRATE,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,NADOLOL 20 MG TABLET,NADOLOL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,NADOLOL 40 MG TABLET,NADOLOL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,NADOLOL 80 MG TABLET,NADOLOL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,NEBIVOLOL 10 MG TABLET,NEBIVOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,NEBIVOLOL 2.5 MG TABLET,NEBIVOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,NEBIVOLOL 20 MG TABLET,NEBIVOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,NEBIVOLOL 5 MG TABLET,NEBIVOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,PROPRANOLOL 10 MG TABLET,PROPRANOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,PROPRANOLOL 20 MG TABLET,PROPRANOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,PROPRANOLOL 20 MG/5 ML SOLN,PROPRANOLOL HCL,0,999,No
BETA-ADRENERGIC BLOCKING AGENTS,PROPRANOLOL 20 MG/5ML SOLN CUP,PROPRANOLOL HCL,0,999,No
